Timestamp,Open,High,Low,Close,Volume
1779080400,0.106834,0.106996,0.105967,0.106070,938010.59757142
1779084000,0.106073,0.106215,0.103796,0.104653,4002907.20525954
1779087600,0.104761,0.104945,0.103699,0.104279,2123911.00243004
1779091200,0.104300,0.104660,0.103991,0.104373,1333412.27852198
1779094800,0.104369,0.104440,0.103991,0.104100,1642052.18828938
1779098400,0.104155,0.104451,0.103845,0.104058,839793.40658814
1779102000,0.104098,0.105836,0.103914,0.105125,5878711.24717099
1779105600,0.105122,0.106428,0.105041,0.106385,4795653.61714142
1779109200,0.106363,0.106461,0.104250,0.105088,2285252.58943592
1779112800,0.105029,0.105029,0.103872,0.104228,2171699.89057445
1779116400,0.104260,0.104392,0.103126,0.103887,2694623.70535343
1779120000,0.103882,0.104354,0.103306,0.103679,2056217.56344538
1779123600,0.103652,0.104288,0.103539,0.104010,1797525.87214027
1779127200,0.103991,0.104056,0.102606,0.102698,4296859.30579634
1779130800,0.102699,0.104973,0.102655,0.104780,4249405.09447290
1779134400,0.104882,0.105263,0.104073,0.104194,2042470.17649522
1779138000,0.104196,0.105121,0.103952,0.105084,1194966.93661208
1779141600,0.105160,0.105572,0.104713,0.105005,718891.29753439
1779145200,0.104984,0.105231,0.104620,0.104769,803985.71091371
1779148800,0.104775,0.105474,0.104662,0.105230,377210.78443176
1779152400,0.105219,0.105219,0.104216,0.104284,794159.73704901
1779156000,0.104283,0.104765,0.103907,0.104139,671097.90025796
1779159600,0.104139,0.104614,0.104008,0.104311,682111.68754439
1779163200,0.104312,0.105341,0.104237,0.105268,679441.43082433
1779166800,0.105301,0.105363,0.104225,0.104486,1975990.40584628
1779170400,0.104486,0.104651,0.104123,0.104474,768001.51091935
1779174000,0.104459,0.105216,0.104235,0.105216,2435171.82025611
1779177600,0.105231,0.105261,0.104468,0.104529,1515957.13215844
1779181200,0.104503,0.104721,0.103801,0.104179,2278755.45306158
1779184800,0.104173,0.104444,0.103668,0.104215,1042065.67460492
1779188400,0.104229,0.104384,0.103700,0.103720,1743727.93460076
1779192000,0.103710,0.104285,0.103539,0.104161,2100556.43961067
1779195600,0.104161,0.104595,0.103577,0.104313,618244.88953645
1779199200,0.104318,0.104501,0.102920,0.103393,1430844.20473216
1779202800,0.103396,0.103875,0.103254,0.103530,857431.74956120
1779206400,0.103546,0.104170,0.103369,0.104072,706043.03635474
1779210000,0.104078,0.104173,0.103459,0.103657,384526.99000415
1779213600,0.103637,0.103759,0.103303,0.103434,1478420.80240292
1779217200,0.103436,0.103829,0.103129,0.103248,694194.72493375
1779220800,0.103264,0.103674,0.103257,0.103618,409349.24178506
1779224400,0.103617,0.103768,0.103461,0.103482,244112.70549099
1779228000,0.103442,0.103448,0.102668,0.102760,347351.81900015
1779231600,0.102756,0.103328,0.102676,0.102977,344054.16057355
1779235200,0.102990,0.103081,0.101966,0.102750,1282550.69433897
1779238800,0.102763,0.103012,0.102247,0.102716,451280.71725134
1779242400,0.102739,0.103034,0.102428,0.102526,325226.78149090
1779246000,0.102537,0.103058,0.102383,0.102847,334024.50929836
1779249600,0.102832,0.102869,0.102180,0.102399,2138267.49478628
1779253200,0.102426,0.103704,0.102417,0.103513,3481126.23703845
1779256800,0.103545,0.104079,0.103462,0.104023,853658.40635572
1779260400,0.104032,0.104047,0.103484,0.103589,988983.39364616
1779264000,0.103597,0.104065,0.103453,0.103806,959316.30036198
1779267600,0.103805,0.103939,0.103543,0.103653,953434.86830166
1779271200,0.103659,0.104091,0.103659,0.103948,1893735.01165714
1779274800,0.103948,0.104000,0.103521,0.103702,1321615.65148063
1779278400,0.103714,0.104448,0.103532,0.104215,967137.88216154
1779282000,0.104215,0.104299,0.103128,0.103646,2363667.76343654
1779285600,0.103670,0.104553,0.103265,0.104379,854578.72199511
1779289200,0.104349,0.104942,0.103859,0.104149,1199886.61568775
1779292800,0.104150,0.104575,0.103654,0.104426,472250.07255216
1779296400,0.104384,0.104810,0.104164,0.104485,838177.10462233
1779300000,0.104462,0.104627,0.104011,0.104064,783823.21520877
1779303600,0.104085,0.104448,0.104010,0.104206,1082131.86351772
1779307200,0.104195,0.104385,0.103728,0.104186,589274.33878661
1779310800,0.104131,0.104245,0.103771,0.103771,587015.72791840
1779314400,0.103768,0.103772,0.103015,0.103615,1627149.09184440
1779318000,0.103528,0.103740,0.103285,0.103713,3540936.22842453
1779321600,0.103699,0.104604,0.103675,0.104551,135056.98950607
