Timestamp,Open,High,Low,Close,Volume
1779080400,1.5125,1.5140,1.5012,1.5016,5714.92382738
1779084000,1.5032,1.5032,1.4889,1.4979,12307.34028025
1779087600,1.5001,1.5008,1.4824,1.4845,982.23235837
1779091200,1.4854,1.4900,1.4829,1.4882,444.47870070
1779094800,1.4883,1.4923,1.4826,1.4836,1205.44093586
1779098400,1.4835,1.5137,1.4785,1.5076,20117.27424565
1779102000,1.5104,1.5282,1.5012,1.5199,8145.57082586
1779105600,1.5200,1.5343,1.5160,1.5208,13618.60911526
1779109200,1.5204,1.5204,1.4994,1.5169,2356.24285474
1779112800,1.5165,1.5181,1.4896,1.4946,420.79160470
1779116400,1.4945,1.5199,1.4890,1.5144,14911.87985036
1779120000,1.5146,1.5290,1.5096,1.5256,6491.90828059
1779123600,1.5253,1.5577,1.5202,1.5465,4008.54507463
1779127200,1.5458,1.5461,1.5206,1.5229,789.14347898
1779130800,1.5222,1.5878,1.5222,1.5764,80394.20532693
1779134400,1.5766,1.5896,1.5765,1.5862,9646.26039623
1779138000,1.5864,1.6116,1.5853,1.5988,37630.15923847
1779141600,1.6007,1.6169,1.5993,1.6169,4199.61882530
1779145200,1.6157,1.6299,1.6105,1.6265,6864.99954376
1779148800,1.6277,1.6388,1.6177,1.6306,31547.11700391
1779152400,1.6311,1.6372,1.6142,1.6157,8133.80331336
1779156000,1.6147,1.6265,1.6023,1.6060,510.65925360
1779159600,1.6060,1.6225,1.6028,1.6107,4308.28273192
1779163200,1.6100,1.6215,1.5947,1.6039,39424.81666480
1779166800,1.6065,1.6129,1.5921,1.5984,11552.67032079
1779170400,1.5976,1.6429,1.5972,1.6415,17841.49827527
1779174000,1.6399,1.6661,1.6394,1.6566,11477.83892891
1779177600,1.6566,1.6587,1.6380,1.6422,14089.63362794
1779181200,1.6408,1.6490,1.6280,1.6366,10114.18066651
1779184800,1.6365,1.6376,1.6050,1.6073,8227.82722791
1779188400,1.6074,1.6111,1.5830,1.5969,16080.70645598
1779192000,1.5962,1.6212,1.5943,1.6143,20977.23980499
1779195600,1.6143,1.6338,1.6136,1.6194,18879.51201210
1779199200,1.6186,1.6290,1.6014,1.6131,10771.61818217
1779202800,1.6117,1.6230,1.6074,1.6220,28699.43291331
1779206400,1.6234,1.6623,1.6186,1.6603,1062.91272374
1779210000,1.6588,1.6814,1.6487,1.6765,21061.21569840
1779213600,1.6768,1.6866,1.6431,1.6435,10269.11078428
1779217200,1.6434,1.6544,1.6248,1.6268,1850.09998263
1779220800,1.6291,1.6352,1.6253,1.6331,3209.31869918
1779224400,1.6342,1.6342,1.6141,1.6161,2499.53037973
1779228000,1.6158,1.6211,1.6104,1.6111,5653.25632811
1779231600,1.6097,1.6128,1.6001,1.6028,6557.83650510
1779235200,1.6027,1.6066,1.5919,1.6005,4189.47534072
1779238800,1.6006,1.6029,1.5878,1.5895,439.23125950
1779242400,1.5895,1.5926,1.5857,1.5857,7156.46639093
1779246000,1.5857,1.5992,1.5805,1.5947,5444.81883561
1779249600,1.5953,1.6013,1.5939,1.5965,4063.82983056
1779253200,1.5965,1.6691,1.5954,1.6584,81850.18572613
1779256800,1.6586,1.6695,1.6474,1.6579,62011.73339544
1779260400,1.6573,1.6646,1.6432,1.6492,73053.41505784
1779264000,1.6492,1.6589,1.6455,1.6552,21866.54304957
1779267600,1.6552,1.6572,1.6373,1.6459,8170.85156069
1779271200,1.6460,1.6543,1.6355,1.6513,12900.39483538
1779274800,1.6522,1.6523,1.6351,1.6389,4523.52911302
1779278400,1.6390,1.6525,1.6282,1.6463,8716.09255740
1779282000,1.6467,1.6688,1.6377,1.6530,30828.43374017
1779285600,1.6534,1.6932,1.6511,1.6894,35198.49915368
1779289200,1.6895,1.7089,1.6797,1.6878,12773.07483565
1779292800,1.6878,1.6894,1.6642,1.6832,8908.17840118
1779296400,1.6824,1.6947,1.6696,1.6920,9898.39140316
1779300000,1.6915,1.7017,1.6614,1.6711,30745.71848727
1779303600,1.6704,1.7020,1.6629,1.6888,14749.69782953
1779307200,1.6871,1.6985,1.6734,1.6951,2238.90673823
1779310800,1.6956,1.7276,1.6909,1.7203,26093.94223694
1779314400,1.7196,1.7226,1.6835,1.6951,22632.31892268
1779318000,1.6937,1.7055,1.6839,1.7033,20414.71926872
1779321600,1.7008,1.7269,1.6962,1.7225,18098.71087069
1779325200,1.7222,1.7488,1.7072,1.7120,12260.30647317
1779328800,1.7140,1.7380,1.7024,1.7284,11613.65063319
1779332400,1.7272,1.7557,1.7265,1.7377,26639.34061642
1779336000,1.7378,1.7821,1.7312,1.7770,65125.49160703
1779339600,1.7763,1.7800,1.7384,1.7453,6006.48848451
1779343200,1.7453,1.7454,1.7059,1.7129,13838.37406556
1779346800,1.7127,1.7324,1.7083,1.7262,660.60203920
1779350400,1.7251,1.7785,1.7226,1.7712,41897.67357888
1779354000,1.7713,1.7855,1.7462,1.7543,19056.63767542
1779357600,1.7545,1.7746,1.7349,1.7386,57002.90889357
1779361200,1.7387,1.7491,1.7309,1.7392,14778.63717586
1779364800,1.7399,1.7701,1.7384,1.7506,7254.32027364
1779368400,1.7518,1.7518,1.7257,1.7421,10145.12824607
1779372000,1.7435,1.7572,1.7254,1.7544,14062.91600720
1779375600,1.7572,1.8518,1.7530,1.8063,111692.17766775
1779379200,1.8058,1.8207,1.7654,1.7803,39144.52211005
1779382800,1.7826,1.8856,1.7826,1.8598,44505.99499293
1779386400,1.8575,1.8631,1.8238,1.8356,45759.16838842
1779390000,1.8367,1.9300,1.8355,1.9240,85212.45030521
1779393600,1.9247,1.9523,1.9144,1.9452,130250.43683108
1779397200,1.9487,1.9663,1.9241,1.9270,48830.15768210
1779400800,1.9282,1.9602,1.9196,1.9330,66155.98518036
1779404400,1.9316,1.9541,1.9204,1.9283,36095.74604102
1779408000,1.9285,1.9866,1.9204,1.9829,146975.45610569
1779411600,1.9820,2.0479,1.9767,2.0187,100879.46443462
1779415200,2.0212,2.1135,2.0212,2.0655,176060.59012519
1779418800,2.0659,2.1318,2.0659,2.1211,70245.25071628
1779422400,2.1207,2.1791,2.1063,2.1751,175547.34628324
1779426000,2.1745,2.2115,2.1524,2.1972,87079.40666754
1779429600,2.1989,2.2137,2.1496,2.2037,107460.97318244
1779433200,2.2044,2.2550,2.1700,2.2428,88493.90987632
1779436800,2.2443,2.2852,2.2112,2.2659,144504.74819503
1779440400,2.2661,2.3039,2.2432,2.2490,114643.90722311
1779444000,2.2549,2.2714,2.1963,2.2633,86775.02782152
1779447600,2.2642,2.2770,2.2033,2.2294,114780.91045796
1779451200,2.2293,2.3146,2.2108,2.3132,47894.80238191
1779454800,2.3174,2.3352,2.2799,2.2850,123721.00735547
1779458400,2.2825,2.2928,2.2296,2.2425,119617.49542153
1779462000,2.2398,2.2490,2.1838,2.1999,149069.55079593
1779465600,2.2017,2.2376,2.1535,2.1725,213375.12228324
1779469200,2.1725,2.2023,2.1571,2.1835,91148.04232950
1779472800,2.1836,2.1937,2.1343,2.1644,118864.12423586
1779476400,2.1659,2.1723,2.1004,2.1171,129602.20194879
1779480000,2.1162,2.1373,2.0577,2.1101,66547.30173758
1779483600,2.1101,2.1300,2.0788,2.0788,45031.21262025
1779487200,2.0796,2.1025,2.0535,2.0832,29339.62132255
1779490800,2.0850,2.1152,2.0807,2.1028,31760.03988108
1779494400,2.1029,2.1199,2.0693,2.1108,58415.77495242
1779498000,2.1075,2.1303,2.0730,2.0870,61970.17708475
1779501600,2.0876,2.1213,2.0785,2.0934,62054.07311766
