Timestamp,Open,High,Low,Close,Volume
1719100800000,3495.322021484375,3517.341552734375,3494.0986328125,3517.341552734375,5234688.0
1719115200000,3516.73486328125,3519.324951171875,3506.03125,3510.6552734375,61314560.0
1719129600000,3510.89306640625,3510.89306640625,3488.347900390625,3495.396728515625,145936896.0
1719144000000,3495.616455078125,3501.292236328125,3470.908447265625,3471.626708984375,623504896.0
1719158400000,3472.614013671875,3478.508056640625,3461.4072265625,3476.434814453125,453107200.0
1719172800000,3477.6533203125,3477.6533203125,3408.5830078125,3418.294921875,1652614656.0
1719187200000,3418.783203125,3429.953857421875,3391.1923828125,3401.7763671875,1696828416.0
1719201600000,3400.775390625,3410.029296875,3355.392333984375,3368.9482421875,1960707072.0
1719216000000,3367.245849609375,3390.923583984375,3276.458740234375,3318.611328125,3985838080.0
1719230400000,3319.010986328125,3334.960693359375,3262.6630859375,3269.86572265625,1661830144.0
1719244800000,3278.273193359375,3309.822509765625,3244.241455078125,3287.686279296875,2995460096.0
1719259200000,3292.8359375,3359.994384765625,3267.001220703125,3351.709228515625,1280362496.0
1719273600000,3350.5556640625,3381.807373046875,3335.556884765625,3371.764892578125,389251072.0
1719288000000,3371.03955078125,3392.66259765625,3358.320068359375,3358.320068359375,20408320.0
1719302400000,3358.318603515625,3389.312255859375,3346.792236328125,3376.388671875,0.0
1719316800000,3374.673095703125,3421.587158203125,3358.19482421875,3420.20849609375,288008192.0
1719331200000,3419.682861328125,3422.134765625,3382.210205078125,3419.184814453125,0.0
1719345600000,3415.565185546875,3417.628173828125,3389.181640625,3395.130859375,0.0
1719360000000,3394.373291015625,3421.509521484375,3385.729248046875,3393.683349609375,105730048.0
1719374400000,3394.014404296875,3401.897216796875,3377.859130859375,3400.400146484375,0.0
1719388800000,3400.7041015625,3400.7041015625,3367.62890625,3379.67822265625,0.0
1719403200000,3379.981201171875,3393.164794921875,3348.751708984375,3359.62744140625,11173888.0
1719417600000,3360.5888671875,3406.210693359375,3328.390625,3405.8271484375,686152704.0
1719432000000,3405.573974609375,3412.039306640625,3365.833251953125,3369.477294921875,325775360.0
1719446400000,3368.88623046875,3388.02783203125,3362.2646484375,3380.184814453125,51187712.0
1719460800000,3380.510986328125,3385.874267578125,3364.32861328125,3372.471923828125,89577472.0
1719475200000,3372.8916015625,3406.88232421875,3367.04248046875,3403.8544921875,408653824.0
1719489600000,3401.49267578125,3470.923095703125,3401.49267578125,3445.527587890625,1589489664.0
1719504000000,3448.679443359375,3461.42529296875,3436.31298828125,3447.107421875,10749952.0
1719518400000,3445.105224609375,3448.999267578125,3436.581787109375,3444.7041015625,14321664.0
1719532800000,3445.498779296875,3482.95751953125,3433.34130859375,3456.964599609375,500495360.0
1719547200000,3456.621337890625,3456.893310546875,3425.32080078125,3429.190673828125,160203776.0
1719561600000,3428.307861328125,3455.65234375,3419.37353515625,3447.9111328125,253167616.0
1719576000000,3448.2099609375,3467.8251953125,3399.837646484375,3411.763916015625,411821056.0
1719590400000,3408.083251953125,3409.849609375,3363.96826171875,3373.292724609375,822657024.0
1719604800000,3371.55615234375,3386.68994140625,3363.517578125,3373.635986328125,186565632.0
1719619200000,3373.68994140625,3391.9814453125,3373.68994140625,3379.876220703125,67828736.0
1719633600000,3380.127685546875,3400.98583984375,3376.42333984375,3394.489990234375,0.0
1719648000000,3394.1953125,3399.7666015625,3383.31494140625,3396.975830078125,0.0
1719662400000,3395.632080078125,3397.822021484375,3378.5078125,3388.853271484375,0.0
1719676800000,3389.271484375,3389.271484375,3372.94384765625,3381.339599609375,0.0
1719691200000,3381.291259765625,3383.11376953125,3369.552734375,3372.9677734375,0.0
1719705600000,3373.07568359375,3383.37255859375,3352.284423828125,3365.116943359375,240605184.0
1719720000000,3365.53271484375,3392.982177734375,3354.507080078125,3386.91552734375,209730048.0
1719734400000,3388.032470703125,3392.8173828125,3379.7109375,3382.726806640625,107513856.0
1719748800000,3383.114990234375,3396.217529296875,3376.319580078125,3393.38916015625,184875520.0
1719763200000,3393.237548828125,3425.229248046875,3386.46142578125,3422.233154296875,495972352.0
1719777600000,3423.266845703125,3453.21142578125,3406.563232421875,3434.974609375,795499520.0
1719792000000,3432.607421875,3513.310791015625,3428.284912109375,3495.5048828125,1562976256.0
1719806400000,3494.4736328125,3494.4736328125,3481.32763671875,3486.296142578125,329146368.0
1719820800000,3486.915771484375,3490.67041015625,3454.234130859375,3455.507080078125,769886208.0
1719835200000,3455.521484375,3473.911865234375,3450.896240234375,3466.392578125,1039958016.0
1719849600000,3469.2578125,3494.09423828125,3459.645263671875,3467.255615234375,666528768.0
